Start playing!
Ep. 322, Ep.Timesteps 1600, Episode Reward: -91.97, Moving Average Reward: -95.83
Ep. 323, Ep.Timesteps 1600, Episode Reward: -93.26, Moving Average Reward: -95.70
Ep. 324, Ep.Timesteps 1600, Episode Reward: -93.37, Moving Average Reward: -95.55
Ep. 325, Ep.Timesteps 1600, Episode Reward: -91.73, Moving Average Reward: -95.41
Ep. 326, Ep.Timesteps 1600, Episode Reward: -92.55, Moving Average Reward: -95.30
Ep. 327, Ep.Timesteps 1600, Episode Reward: -93.78, Moving Average Reward: -95.20
Ep. 328, Ep.Timesteps 1600, Episode Reward: -93.93, Moving Average Reward: -95.10
Ep. 329, Ep.Timesteps 1600, Episode Reward: -95.00, Moving Average Reward: -94.99
Ep. 330, Ep.Timesteps 1600, Episode Reward: -94.96, Moving Average Reward: -94.90
Ep. 331, Ep.Timesteps 1600, Episode Reward: -93.55, Moving Average Reward: -94.75
Ep. 332, Ep.Timesteps 1600, Episode Reward: -93.36, Moving Average Reward: -94.59
Ep. 333, Ep.Timesteps 1600, Episode Reward: -93.81, Moving Average Reward: -94.44
Ep. 334, Ep.Timesteps 1600, Episode Reward: -91.84, Moving Average Reward: -94.26
Ep. 335, Ep.Timesteps 1600, Episode Reward: -91.89, Moving Average Reward: -94.07
Ep. 336, Ep.Timesteps 1600, Episode Reward: -88.38, Moving Average Reward: -93.83
Ep. 337, Ep.Timesteps 1600, Episode Reward: -93.12, Moving Average Reward: -93.71
Ep. 338, Ep.Timesteps 1600, Episode Reward: -93.60, Moving Average Reward: -93.60
Ep. 339, Ep.Timesteps 1600, Episode Reward: -92.46, Moving Average Reward: -93.44
Ep. 340, Ep.Timesteps 1600, Episode Reward: -93.98, Moving Average Reward: -93.35
Ep. 341, Ep.Timesteps 1600, Episode Reward: -94.99, Moving Average Reward: -93.23
Ep. 342, Ep.Timesteps 1600, Episode Reward: -94.46, Moving Average Reward: -93.13
Ep. 343, Ep.Timesteps 1600, Episode Reward: -94.74, Moving Average Reward: -93.06
Ep. 344, Ep.Timesteps 1600, Episode Reward: -94.94, Moving Average Reward: -92.99
Ep. 345, Ep.Timesteps 1600, Episode Reward: -94.45, Moving Average Reward: -92.93
Ep. 346, Ep.Timesteps 1600, Episode Reward: -93.40, Moving Average Reward: -92.85
Ep. 347, Ep.Timesteps 1600, Episode Reward: -86.75, Moving Average Reward: -92.62
Ep. 348, Ep.Timesteps 1600, Episode Reward: -92.57, Moving Average Reward: -92.55
Ep. 349, Ep.Timesteps 1600, Episode Reward: -92.11, Moving Average Reward: -92.44
Ep. 350, Ep.Timesteps 1600, Episode Reward: -91.74, Moving Average Reward: -92.37
Ep. 351, Ep.Timesteps 1600, Episode Reward: -90.83, Moving Average Reward: -92.47
Ep. 352, Ep.Timesteps 1600, Episode Reward: -88.38, Moving Average Reward: -92.39
Ep. 353, Ep.Timesteps 1600, Episode Reward: -88.51, Moving Average Reward: -92.32
Ep. 354, Ep.Timesteps 1600, Episode Reward: -89.72, Moving Average Reward: -92.34
Ep. 355, Ep.Timesteps 1600, Episode Reward: -88.62, Moving Average Reward: -92.27
Ep. 356, Ep.Timesteps 1600, Episode Reward: -80.99, Moving Average Reward: -92.03
Ep. 357, Ep.Timesteps 1600, Episode Reward: -89.12, Moving Average Reward: -91.94
Ep. 358, Ep.Timesteps 1600, Episode Reward: -89.85, Moving Average Reward: -91.91
Ep. 359, Ep.Timesteps 1600, Episode Reward: -89.40, Moving Average Reward: -91.86
Ep. 360, Ep.Timesteps 1600, Episode Reward: -87.35, Moving Average Reward: -91.92
Ep. 361, Ep.Timesteps 1600, Episode Reward: -89.49, Moving Average Reward: -91.83
Ep. 362, Ep.Timesteps 1600, Episode Reward: -92.96, Moving Average Reward: -91.83
Ep. 363, Ep.Timesteps 1600, Episode Reward: -92.88, Moving Average Reward: -91.84
Ep. 364, Ep.Timesteps 1600, Episode Reward: -92.51, Moving Average Reward: -91.83
Ep. 365, Ep.Timesteps 1600, Episode Reward: -91.58, Moving Average Reward: -91.84
Ep. 366, Ep.Timesteps 1600, Episode Reward: -91.57, Moving Average Reward: -91.84
Ep. 367, Ep.Timesteps 1600, Episode Reward: -93.72, Moving Average Reward: -91.90
Ep. 368, Ep.Timesteps 1600, Episode Reward: -95.29, Moving Average Reward: -91.96
Ep. 369, Ep.Timesteps 1600, Episode Reward: -96.82, Moving Average Reward: -92.07
Ep. 370, Ep.Timesteps 1600, Episode Reward: -96.22, Moving Average Reward: -92.12
Ep. 371, Ep.Timesteps 1600, Episode Reward: -97.47, Moving Average Reward: -92.20
Ep. 372, Ep.Timesteps 1600, Episode Reward: -96.27, Moving Average Reward: -92.29
Ep. 373, Ep.Timesteps 1600, Episode Reward: -96.63, Moving Average Reward: -92.35
Ep. 374, Ep.Timesteps 1600, Episode Reward: -96.24, Moving Average Reward: -92.41
Ep. 375, Ep.Timesteps 1600, Episode Reward: -95.56, Moving Average Reward: -92.49
Ep. 376, Ep.Timesteps 1600, Episode Reward: -98.16, Moving Average Reward: -92.60
Ep. 377, Ep.Timesteps 1600, Episode Reward: -96.91, Moving Average Reward: -92.66
Ep. 378, Ep.Timesteps 1600, Episode Reward: -97.82, Moving Average Reward: -92.74
Ep. 379, Ep.Timesteps 1600, Episode Reward: -97.29, Moving Average Reward: -92.79
Ep. 380, Ep.Timesteps 1600, Episode Reward: -95.61, Moving Average Reward: -92.80
Ep. 381, Ep.Timesteps 1600, Episode Reward: -98.11, Moving Average Reward: -92.89
Ep. 382, Ep.Timesteps 1600, Episode Reward: -95.98, Moving Average Reward: -92.94
Ep. 383, Ep.Timesteps 1600, Episode Reward: -95.28, Moving Average Reward: -92.97
Ep. 384, Ep.Timesteps 1600, Episode Reward: -96.05, Moving Average Reward: -93.06
Ep. 385, Ep.Timesteps 1600, Episode Reward: -95.21, Moving Average Reward: -93.12
Ep. 386, Ep.Timesteps 1600, Episode Reward: -96.88, Moving Average Reward: -93.29
Ep. 387, Ep.Timesteps 1600, Episode Reward: -90.65, Moving Average Reward: -93.24
Ep. 388, Ep.Timesteps 1600, Episode Reward: -89.83, Moving Average Reward: -93.17
Ep. 389, Ep.Timesteps 1600, Episode Reward: -96.25, Moving Average Reward: -93.24
Ep. 390, Ep.Timesteps 1600, Episode Reward: -94.93, Moving Average Reward: -93.26
Ep. 391, Ep.Timesteps 1600, Episode Reward: -93.51, Moving Average Reward: -93.23
Ep. 392, Ep.Timesteps 1600, Episode Reward: -93.69, Moving Average Reward: -93.22
Ep. 393, Ep.Timesteps 1600, Episode Reward: -93.20, Moving Average Reward: -93.19
Ep. 394, Ep.Timesteps 1600, Episode Reward: -92.93, Moving Average Reward: -93.15
Ep. 395, Ep.Timesteps 1600, Episode Reward: -92.34, Moving Average Reward: -93.10
Ep. 396, Ep.Timesteps 1600, Episode Reward: -92.84, Moving Average Reward: -93.09
Ep. 397, Ep.Timesteps 1600, Episode Reward: -92.42, Moving Average Reward: -93.21
Ep. 398, Ep.Timesteps 1600, Episode Reward: -89.74, Moving Average Reward: -93.15
Ep. 399, Ep.Timesteps 1600, Episode Reward: -93.42, Moving Average Reward: -93.18
Ep. 400, Ep.Timesteps 1600, Episode Reward: -93.07, Moving Average Reward: -93.20
Ep. 401, Ep.Timesteps 1600, Episode Reward: -92.53, Moving Average Reward: -93.24
Ep. 402, Ep.Timesteps 1600, Episode Reward: -92.09, Moving Average Reward: -93.31
Ep. 403, Ep.Timesteps 1600, Episode Reward: -90.88, Moving Average Reward: -93.36
Ep. 404, Ep.Timesteps 1600, Episode Reward: -88.21, Moving Average Reward: -93.33
Ep. 405, Ep.Timesteps 1600, Episode Reward: -88.25, Moving Average Reward: -93.32
Ep. 406, Ep.Timesteps 1600, Episode Reward: -88.02, Moving Average Reward: -93.46
Ep. 407, Ep.Timesteps 1600, Episode Reward: -88.53, Moving Average Reward: -93.45
Ep. 408, Ep.Timesteps 1600, Episode Reward: -86.05, Moving Average Reward: -93.37
Ep. 409, Ep.Timesteps 1600, Episode Reward: -88.71, Moving Average Reward: -93.36
Ep. 410, Ep.Timesteps 1600, Episode Reward: -88.18, Moving Average Reward: -93.38
Ep. 411, Ep.Timesteps 1600, Episode Reward: -89.41, Moving Average Reward: -93.37
Ep. 412, Ep.Timesteps 1600, Episode Reward: -89.08, Moving Average Reward: -93.30
Ep. 413, Ep.Timesteps 1600, Episode Reward: -87.08, Moving Average Reward: -93.18
Ep. 414, Ep.Timesteps 1600, Episode Reward: -94.15, Moving Average Reward: -93.21
Ep. 415, Ep.Timesteps 1600, Episode Reward: -94.23, Moving Average Reward: -93.27
Ep. 416, Ep.Timesteps 1600, Episode Reward: -90.59, Moving Average Reward: -93.25
Ep. 417, Ep.Timesteps 1600, Episode Reward: -92.25, Moving Average Reward: -93.22
Ep. 418, Ep.Timesteps 1600, Episode Reward: -91.67, Moving Average Reward: -93.15
Ep. 419, Ep.Timesteps 1600, Episode Reward: -91.04, Moving Average Reward: -93.03
Ep. 420, Ep.Timesteps 1600, Episode Reward: -89.75, Moving Average Reward: -92.90
Ep. 421, Ep.Timesteps 1600, Episode Reward: -94.26, Moving Average Reward: -92.84
Ep. 422, Ep.Timesteps 1600, Episode Reward: -92.35, Moving Average Reward: -92.76
Ep. 423, Ep.Timesteps 1600, Episode Reward: -91.37, Moving Average Reward: -92.65
Ep. 424, Ep.Timesteps 1600, Episode Reward: -89.69, Moving Average Reward: -92.52
Ep. 425, Ep.Timesteps 1600, Episode Reward: -91.34, Moving Average Reward: -92.44
Ep. 426, Ep.Timesteps 1600, Episode Reward: -90.97, Moving Average Reward: -92.29
Ep. 427, Ep.Timesteps 1600, Episode Reward: -92.57, Moving Average Reward: -92.21
Ep. 428, Ep.Timesteps 1600, Episode Reward: -89.77, Moving Average Reward: -92.04
Ep. 429, Ep.Timesteps 1600, Episode Reward: -88.88, Moving Average Reward: -91.88
Ep. 430, Ep.Timesteps 1600, Episode Reward: -90.07, Moving Average Reward: -91.77
Ep. 431, Ep.Timesteps 1600, Episode Reward: -89.43, Moving Average Reward: -91.59
Ep. 432, Ep.Timesteps 1600, Episode Reward: -90.57, Moving Average Reward: -91.48
Ep. 433, Ep.Timesteps 1600, Episode Reward: -90.86, Moving Average Reward: -91.40
Ep. 434, Ep.Timesteps 1600, Episode Reward: -89.64, Moving Average Reward: -91.27
Ep. 435, Ep.Timesteps 1600, Episode Reward: -91.29, Moving Average Reward: -91.19
Ep. 436, Ep.Timesteps 1600, Episode Reward: -89.97, Moving Average Reward: -91.05
Ep. 437, Ep.Timesteps 1600, Episode Reward: -90.04, Moving Average Reward: -91.04
Ep. 438, Ep.Timesteps 1600, Episode Reward: -89.73, Moving Average Reward: -91.04
Ep. 439, Ep.Timesteps 1600, Episode Reward: -87.74, Moving Average Reward: -90.87
Ep. 440, Ep.Timesteps 1600, Episode Reward: -90.49, Moving Average Reward: -90.78
Ep. 441, Ep.Timesteps 1600, Episode Reward: -89.35, Moving Average Reward: -90.69
Ep. 442, Ep.Timesteps 1600, Episode Reward: -91.21, Moving Average Reward: -90.65
Ep. 443, Ep.Timesteps 1600, Episode Reward: -90.23, Moving Average Reward: -90.59
Ep. 444, Ep.Timesteps 1600, Episode Reward: -90.57, Moving Average Reward: -90.54
Ep. 445, Ep.Timesteps 1600, Episode Reward: -88.43, Moving Average Reward: -90.46
Ep. 446, Ep.Timesteps 1600, Episode Reward: -88.07, Moving Average Reward: -90.37
Ep. 447, Ep.Timesteps 1600, Episode Reward: -88.85, Moving Average Reward: -90.29
Ep. 448, Ep.Timesteps 1600, Episode Reward: -90.19, Moving Average Reward: -90.30
Ep. 449, Ep.Timesteps 1600, Episode Reward: -90.35, Moving Average Reward: -90.24
Ep. 450, Ep.Timesteps 1600, Episode Reward: -89.96, Moving Average Reward: -90.18
Ep. 451, Ep.Timesteps 1600, Episode Reward: -90.16, Moving Average Reward: -90.13
Ep. 452, Ep.Timesteps 1600, Episode Reward: -86.35, Moving Average Reward: -90.02
Ep. 453, Ep.Timesteps 1600, Episode Reward: -91.14, Moving Average Reward: -90.02
Ep. 454, Ep.Timesteps 1600, Episode Reward: -90.67, Moving Average Reward: -90.07
Ep. 455, Ep.Timesteps 1600, Episode Reward: -89.79, Moving Average Reward: -90.10
Ep. 456, Ep.Timesteps 1600, Episode Reward: -90.26, Moving Average Reward: -90.15
Ep. 457, Ep.Timesteps 1600, Episode Reward: -90.82, Moving Average Reward: -90.19
Ep. 458, Ep.Timesteps 1600, Episode Reward: -92.14, Moving Average Reward: -90.31
Ep. 459, Ep.Timesteps 1600, Episode Reward: -91.21, Moving Average Reward: -90.36
Ep. 460, Ep.Timesteps 1600, Episode Reward: -90.69, Moving Average Reward: -90.41
Ep. 461, Ep.Timesteps 1600, Episode Reward: -91.25, Moving Average Reward: -90.45
Ep. 462, Ep.Timesteps 1600, Episode Reward: -89.20, Moving Average Reward: -90.45
Ep. 463, Ep.Timesteps 1600, Episode Reward: -90.51, Moving Average Reward: -90.52
Ep. 464, Ep.Timesteps 1600, Episode Reward: -90.30, Moving Average Reward: -90.45
Ep. 465, Ep.Timesteps 1600, Episode Reward: -89.52, Moving Average Reward: -90.35
Ep. 466, Ep.Timesteps 1600, Episode Reward: -88.52, Moving Average Reward: -90.31
Ep. 467, Ep.Timesteps 1600, Episode Reward: -89.99, Moving Average Reward: -90.26
Ep. 468, Ep.Timesteps 1600, Episode Reward: -84.18, Moving Average Reward: -90.11
Ep. 469, Ep.Timesteps 1600, Episode Reward: -90.14, Moving Average Reward: -90.10
Ep. 470, Ep.Timesteps 1600, Episode Reward: -89.29, Moving Average Reward: -90.09
Ep. 471, Ep.Timesteps 1600, Episode Reward: -90.68, Moving Average Reward: -90.02
Ep. 472, Ep.Timesteps 1600, Episode Reward: -90.58, Moving Average Reward: -89.98
Ep. 473, Ep.Timesteps 1600, Episode Reward: -89.62, Moving Average Reward: -89.95
Ep. 474, Ep.Timesteps 1600, Episode Reward: -89.73, Moving Average Reward: -89.95
Ep. 475, Ep.Timesteps 1600, Episode Reward: -87.12, Moving Average Reward: -89.86
Ep. 476, Ep.Timesteps 1600, Episode Reward: -88.74, Moving Average Reward: -89.82
Ep. 477, Ep.Timesteps 1600, Episode Reward: -90.44, Moving Average Reward: -89.77
Ep. 478, Ep.Timesteps 1600, Episode Reward: -90.73, Moving Average Reward: -89.79
Ep. 479, Ep.Timesteps 1600, Episode Reward: -91.49, Moving Average Reward: -89.85
Ep. 480, Ep.Timesteps 1600, Episode Reward: -89.24, Moving Average Reward: -89.83
Ep. 481, Ep.Timesteps 1600, Episode Reward: -90.67, Moving Average Reward: -89.85
Ep. 482, Ep.Timesteps 1600, Episode Reward: -89.81, Moving Average Reward: -89.84
Ep. 483, Ep.Timesteps 1600, Episode Reward: -90.22, Moving Average Reward: -89.83
Ep. 484, Ep.Timesteps 1600, Episode Reward: -90.22, Moving Average Reward: -89.84
Ep. 485, Ep.Timesteps 1600, Episode Reward: -90.50, Moving Average Reward: -89.82
Ep. 486, Ep.Timesteps 1600, Episode Reward: -89.85, Moving Average Reward: -89.82
Ep. 487, Ep.Timesteps 1600, Episode Reward: -88.74, Moving Average Reward: -89.79
Ep. 488, Ep.Timesteps 1600, Episode Reward: -87.48, Moving Average Reward: -89.75
Ep. 489, Ep.Timesteps 1600, Episode Reward: -90.95, Moving Average Reward: -89.81
Ep. 490, Ep.Timesteps 1600, Episode Reward: -88.15, Moving Average Reward: -89.77
Ep. 491, Ep.Timesteps 1600, Episode Reward: -87.77, Moving Average Reward: -89.73
Ep. 492, Ep.Timesteps 1600, Episode Reward: -91.38, Moving Average Reward: -89.74
Ep. 493, Ep.Timesteps 1600, Episode Reward: -89.52, Moving Average Reward: -89.72
Ep. 494, Ep.Timesteps 1600, Episode Reward: -89.22, Moving Average Reward: -89.70
Ep. 495, Ep.Timesteps 1600, Episode Reward: -85.70, Moving Average Reward: -89.64
Ep. 496, Ep.Timesteps 1600, Episode Reward: -85.57, Moving Average Reward: -89.59
Ep. 497, Ep.Timesteps 1600, Episode Reward: -88.63, Moving Average Reward: -89.59
Ep. 498, Ep.Timesteps 1600, Episode Reward: -90.04, Moving Average Reward: -89.58
Ep. 499, Ep.Timesteps 1600, Episode Reward: -89.58, Moving Average Reward: -89.57
Ep. 500, Ep.Timesteps 1600, Episode Reward: -90.62, Moving Average Reward: -89.58
Ep. 501, Ep.Timesteps 1600, Episode Reward: -88.84, Moving Average Reward: -89.56
Ep. 502, Ep.Timesteps 1600, Episode Reward: -88.81, Moving Average Reward: -89.60
Ep. 503, Ep.Timesteps 1600, Episode Reward: -90.05, Moving Average Reward: -89.58
Ep. 504, Ep.Timesteps 1600, Episode Reward: -89.83, Moving Average Reward: -89.57
Ep. 505, Ep.Timesteps 1600, Episode Reward: -90.04, Moving Average Reward: -89.57
Ep. 506, Ep.Timesteps 1600, Episode Reward: -89.50, Moving Average Reward: -89.56
Ep. 507, Ep.Timesteps 1600, Episode Reward: -91.14, Moving Average Reward: -89.56
Ep. 508, Ep.Timesteps 1600, Episode Reward: -89.56, Moving Average Reward: -89.51
Ep. 509, Ep.Timesteps 1600, Episode Reward: -89.95, Moving Average Reward: -89.49
Ep. 510, Ep.Timesteps 1600, Episode Reward: -86.18, Moving Average Reward: -89.40
Ep. 511, Ep.Timesteps 1600, Episode Reward: -90.05, Moving Average Reward: -89.37
Ep. 512, Ep.Timesteps 1600, Episode Reward: -86.26, Moving Average Reward: -89.31
Ep. 513, Ep.Timesteps 1600, Episode Reward: -90.36, Moving Average Reward: -89.31
Ep. 514, Ep.Timesteps 1600, Episode Reward: -89.36, Moving Average Reward: -89.29
Ep. 515, Ep.Timesteps 1600, Episode Reward: -90.26, Moving Average Reward: -89.31
Ep. 516, Ep.Timesteps 1600, Episode Reward: -90.32, Moving Average Reward: -89.34
Ep. 517, Ep.Timesteps 1600, Episode Reward: -89.98, Moving Average Reward: -89.34
Ep. 518, Ep.Timesteps 1600, Episode Reward: -89.40, Moving Average Reward: -89.45
Ep. 519, Ep.Timesteps 1600, Episode Reward: -90.44, Moving Average Reward: -89.45
Ep. 520, Ep.Timesteps 1600, Episode Reward: -86.51, Moving Average Reward: -89.40
Ep. 521, Ep.Timesteps 1600, Episode Reward: -92.08, Moving Average Reward: -89.42
Ep. 522, Ep.Timesteps 1600, Episode Reward: -90.15, Moving Average Reward: -89.42
Ep. 523, Ep.Timesteps 1600, Episode Reward: -89.79, Moving Average Reward: -89.42
Ep. 524, Ep.Timesteps 1600, Episode Reward: -89.63, Moving Average Reward: -89.42
Ep. 525, Ep.Timesteps 1600, Episode Reward: -90.70, Moving Average Reward: -89.49
Ep. 526, Ep.Timesteps 1600, Episode Reward: -85.12, Moving Average Reward: -89.42
Ep. 527, Ep.Timesteps 1600, Episode Reward: -90.73, Moving Average Reward: -89.42
Ep. 528, Ep.Timesteps 1600, Episode Reward: -89.03, Moving Average Reward: -89.39
Ep. 529, Ep.Timesteps 1600, Episode Reward: -90.69, Moving Average Reward: -89.37
Ep. 530, Ep.Timesteps 1600, Episode Reward: -89.62, Moving Average Reward: -89.38
Ep. 531, Ep.Timesteps 1600, Episode Reward: -88.82, Moving Average Reward: -89.34
Ep. 532, Ep.Timesteps 1600, Episode Reward: -91.04, Moving Average Reward: -89.37
Ep. 533, Ep.Timesteps 1600, Episode Reward: -91.40, Moving Average Reward: -89.39
Ep. 534, Ep.Timesteps 1600, Episode Reward: -90.33, Moving Average Reward: -89.39
Ep. 535, Ep.Timesteps 1600, Episode Reward: -88.70, Moving Average Reward: -89.36
Ep. 536, Ep.Timesteps 1600, Episode Reward: -89.75, Moving Average Reward: -89.36
Ep. 537, Ep.Timesteps 1600, Episode Reward: -89.51, Moving Average Reward: -89.37
Ep. 538, Ep.Timesteps 1600, Episode Reward: -89.51, Moving Average Reward: -89.41
Ep. 539, Ep.Timesteps 1600, Episode Reward: -91.50, Moving Average Reward: -89.42
Ep. 540, Ep.Timesteps 1600, Episode Reward: -91.58, Moving Average Reward: -89.49
Ep. 541, Ep.Timesteps 1600, Episode Reward: -89.89, Moving Average Reward: -89.53
Ep. 542, Ep.Timesteps 1600, Episode Reward: -88.65, Moving Average Reward: -89.48
Ep. 543, Ep.Timesteps 1600, Episode Reward: -89.61, Moving Average Reward: -89.48
Ep. 544, Ep.Timesteps 1600, Episode Reward: -90.07, Moving Average Reward: -89.50
Ep. 545, Ep.Timesteps 1600, Episode Reward: -90.57, Moving Average Reward: -89.60
Ep. 546, Ep.Timesteps 1600, Episode Reward: -91.03, Moving Average Reward: -89.70
Ep. 547, Ep.Timesteps 1600, Episode Reward: -89.42, Moving Average Reward: -89.72
Ep. 548, Ep.Timesteps 1600, Episode Reward: -89.06, Moving Average Reward: -89.70
Ep. 549, Ep.Timesteps 1600, Episode Reward: -91.31, Moving Average Reward: -89.74
Ep. 550, Ep.Timesteps 1600, Episode Reward: -90.95, Moving Average Reward: -89.74
Ep. 551, Ep.Timesteps 1600, Episode Reward: -91.28, Moving Average Reward: -89.79
Ep. 552, Ep.Timesteps 1600, Episode Reward: -90.04, Moving Average Reward: -89.82
Ep. 553, Ep.Timesteps 1600, Episode Reward: -88.98, Moving Average Reward: -89.79
Ep. 554, Ep.Timesteps 1600, Episode Reward: -89.68, Moving Average Reward: -89.79
Ep. 555, Ep.Timesteps 1600, Episode Reward: -90.90, Moving Average Reward: -89.81
Ep. 556, Ep.Timesteps 1600, Episode Reward: -90.75, Moving Average Reward: -89.83
Ep. 557, Ep.Timesteps 1600, Episode Reward: -89.90, Moving Average Reward: -89.81
Ep. 558, Ep.Timesteps 1600, Episode Reward: -89.23, Moving Average Reward: -89.80
Ep. 559, Ep.Timesteps 1600, Episode Reward: -89.95, Moving Average Reward: -89.80
Ep. 560, Ep.Timesteps 1600, Episode Reward: -89.70, Moving Average Reward: -89.87
Ep. 561, Ep.Timesteps 1600, Episode Reward: -89.94, Moving Average Reward: -89.87
Ep. 562, Ep.Timesteps 1600, Episode Reward: -90.07, Moving Average Reward: -89.95
Ep. 563, Ep.Timesteps 1600, Episode Reward: -88.34, Moving Average Reward: -89.91
Ep. 564, Ep.Timesteps 1600, Episode Reward: -90.04, Moving Average Reward: -89.92
Ep. 565, Ep.Timesteps 1600, Episode Reward: -90.14, Moving Average Reward: -89.92
Ep. 566, Ep.Timesteps 1600, Episode Reward: -89.68, Moving Average Reward: -89.90
Ep. 567, Ep.Timesteps 1600, Episode Reward: -89.97, Moving Average Reward: -89.90
Ep. 568, Ep.Timesteps 1600, Episode Reward: -89.54, Moving Average Reward: -89.91
Ep. 569, Ep.Timesteps 1600, Episode Reward: -89.50, Moving Average Reward: -89.89
Ep. 570, Ep.Timesteps 1600, Episode Reward: -90.06, Moving Average Reward: -89.96
Ep. 571, Ep.Timesteps 1600, Episode Reward: -91.26, Moving Average Reward: -89.94
Ep. 572, Ep.Timesteps 1600, Episode Reward: -89.78, Moving Average Reward: -89.93
Ep. 573, Ep.Timesteps 1600, Episode Reward: -88.78, Moving Average Reward: -89.91
Ep. 574, Ep.Timesteps 1600, Episode Reward: -89.92, Moving Average Reward: -89.92
Ep. 575, Ep.Timesteps 1600, Episode Reward: -90.98, Moving Average Reward: -89.93
Ep. 576, Ep.Timesteps 1600, Episode Reward: -90.87, Moving Average Reward: -90.04
Ep. 577, Ep.Timesteps 1600, Episode Reward: -91.51, Moving Average Reward: -90.06
Ep. 578, Ep.Timesteps 1600, Episode Reward: -89.16, Moving Average Reward: -90.06
Ep. 579, Ep.Timesteps 1600, Episode Reward: -85.59, Moving Average Reward: -89.96
Ep. 580, Ep.Timesteps 1600, Episode Reward: -89.90, Moving Average Reward: -89.96
Ep. 581, Ep.Timesteps 1600, Episode Reward: -90.45, Moving Average Reward: -90.00
Ep. 582, Ep.Timesteps 1600, Episode Reward: -90.81, Moving Average Reward: -89.99
Ep. 583, Ep.Timesteps 1600, Episode Reward: -91.25, Moving Average Reward: -89.99
Ep. 584, Ep.Timesteps 1600, Episode Reward: -87.36, Moving Average Reward: -89.93
Ep. 585, Ep.Timesteps 1600, Episode Reward: -88.59, Moving Average Reward: -89.93
Ep. 586, Ep.Timesteps 1600, Episode Reward: -89.44, Moving Average Reward: -89.92
Ep. 587, Ep.Timesteps 1600, Episode Reward: -89.77, Moving Average Reward: -89.93
Ep. 588, Ep.Timesteps 1600, Episode Reward: -90.98, Moving Average Reward: -89.95
Ep. 589, Ep.Timesteps 1600, Episode Reward: -89.61, Moving Average Reward: -89.92
Ep. 590, Ep.Timesteps 1600, Episode Reward: -90.04, Moving Average Reward: -89.89
Ep. 591, Ep.Timesteps 1600, Episode Reward: -89.67, Moving Average Reward: -89.88
Ep. 592, Ep.Timesteps 1600, Episode Reward: -89.92, Moving Average Reward: -89.91
Ep. 593, Ep.Timesteps 1600, Episode Reward: -89.32, Moving Average Reward: -89.90
Ep. 594, Ep.Timesteps 1600, Episode Reward: -89.50, Moving Average Reward: -89.89
Ep. 595, Ep.Timesteps 1600, Episode Reward: -89.46, Moving Average Reward: -89.87
Ep. 596, Ep.Timesteps 1600, Episode Reward: -89.55, Moving Average Reward: -89.84
Ep. 597, Ep.Timesteps 1600, Episode Reward: -90.27, Moving Average Reward: -89.85
Ep. 598, Ep.Timesteps 1600, Episode Reward: -86.18, Moving Average Reward: -89.80
Ep. 599, Ep.Timesteps 1600, Episode Reward: -90.17, Moving Average Reward: -89.77
Ep. 600, Ep.Timesteps 1600, Episode Reward: -89.74, Moving Average Reward: -89.75
